prompt_class,layer,head,mean_forman_curvature_mean,mean_forman_curvature_std,mean_forman_curvature_median,density_mean,density_std,density_median,n_edges_mean,n_edges_std,n_edges_median,lcc_size_mean,lcc_size_std,lcc_size_median,row_entropy_mean_mean,row_entropy_mean_std,row_entropy_mean_median,avg_shortest_path_lcc_mean,avg_shortest_path_lcc_std,avg_shortest_path_lcc_median,mean_forman_curvature_ci_lo,mean_forman_curvature_ci_hi,density_ci_lo,density_ci_hi,n_edges_ci_lo,n_edges_ci_hi,lcc_size_ci_lo,lcc_size_ci_hi,row_entropy_mean_ci_lo,row_entropy_mean_ci_hi,avg_shortest_path_lcc_ci_lo,avg_shortest_path_lcc_ci_hi
logical_relational,11,2,73.53377784902503,22.810244144327772,65.54079908721687,0.48522933035316934,0.02407899027455904,0.4938311688311688,88.1,37.73724950231535,77.0,13.8,3.1198290551460235,13.0,1.420705236887973,0.14003515736008812,1.418614159639065,1.6761657027632704,0.19408228323483936,1.6482542671737204,61.10273647126088,86.79158389119202,0.46972899619300545,0.4973859473859473,69.39500000000001,109.80499999999999,12.2,15.6,1.341651580616995,1.5019474513003113,1.568306319778405,1.7949949282765765
logical_relational,11,3,72.9997521165379,23.872664554172328,67.99589498852193,0.489422330335643,0.02121590968707559,0.5,89.1,38.957098910924515,78.5,13.8,3.1198290551460235,13.0,1.4800848403819162,0.1497166314132226,1.483886216367994,1.9862847543286832,0.28868524110342564,1.9738204580916159,60.161912070028144,86.73030733570278,0.47522187822497414,0.5,69.7,111.9,12.2,15.6,1.3957461686146306,1.5701012989905896,1.8286684651244556,2.155358539728085
logical_relational,11,4,66.29832047052739,27.282501923366237,57.13844763694428,0.48959294919047236,0.016710223254304615,0.5,89.6,41.06417741373455,76.5,13.8,3.1198290551460235,13.0,1.566461281477117,0.14943679917120364,1.5354690174539605,1.9871020903927625,0.23542804036567988,1.913142874220104,52.521621420498626,82.87347779660531,0.47870199631809535,0.4990476190476191,69.795,113.9025,12.2,15.6,1.4847235664612612,1.6521849592304703,1.855341946358561,2.1269629207149787
logical_relational,11,5,67.48959812433337,20.55094295830077,64.87916157805411,0.4831495611371772,0.02374725159890633,0.49307359307359305,87.9,38.32449173396389,77.0,13.8,3.1198290551460235,13.0,1.4942372653646714,0.1482097936045882,1.4733236880077945,1.899014223020219,0.19282995018199883,1.8407096755764383,56.0193227888627,79.25178033730073,0.4676665572129968,0.496057276057276,68.9975,110.30499999999999,12.2,15.6,1.414639901017601,1.58288453612655,1.7974708181910082,2.013691358476681
logical_relational,11,6,77.35081551572398,23.233912470679254,69.62642907573232,0.4869180303700428,0.028656427899219305,0.5,88.1,36.63468302032925,78.5,13.8,3.1198290551460235,13.0,1.391728759072738,0.14775448904837596,1.3456426715100562,1.6074100666365747,0.26667448644584646,1.5318675831107602,64.55290091773048,90.77463085724311,0.46954960931741113,0.5,69.4975,109.505,12.2,15.6,1.3059277660374724,1.480892868733708,1.4536758218554269,1.7718743047480119
logical_relational,11,7,71.67180826952617,30.210082190374877,60.39268213510268,0.4937187803596473,0.010992291755971969,0.5,90.7,42.30327016516178,77.5,13.8,3.1198290551460235,13.0,1.5117427768362508,0.15850618932680302,1.48181333512693,1.906271269671081,0.21836992262472085,1.8937915241723717,56.963883340556734,89.4781456828315,0.48633705587498166,0.5,70.0975,115.505,12.2,15.6,1.423412931596006,1.6020716947088618,1.7822350706288947,2.03305808946334
logical_relational,11,8,70.38041825792757,24.619871992505825,66.28670402192978,0.4880516645377327,0.020697920676125192,0.4976190476190476,88.9,39.10797020216382,78.0,13.8,3.1198290551460235,13.0,1.4867038064021216,0.11318469691272165,1.489169343368157,1.9974020916366488,0.16068053218024284,1.9277880033980128,57.119676137857795,85.23620425401572,0.473819977365256,0.49869297369297366,69.69500000000001,111.8025,12.2,15.6,1.423121147622742,1.5502031652977546,1.9106534979846288,2.093769281749433
logical_relational,11,9,72.166948789983,29.067220536223797,69.18208854295247,0.4872856452113418,0.018667345699608998,0.4976190476190476,89.1,40.206273695089486,78.0,13.8,3.1198290551460235,13.0,1.438209435655121,0.1392458164525794,1.4650108617085678,1.7370987933054294,0.21849860149895267,1.7916347873275886,56.47901335672881,89.3933588772525,0.47529778451682475,0.4980302197802198,69.2975,112.7,12.2,15.6,1.3532160357072194,1.5091688050736136,1.5980119668986503,1.8456985923743208
logical_relational,11,10,59.70743075403923,14.692631710064449,55.710230935750644,0.4708366281121699,0.05082157832771265,0.5,83.6,30.19271435296933,78.5,13.8,3.1198290551460235,13.0,1.4401828660808615,0.1335745184904822,1.4654818629836015,1.8441118865762083,0.19128981504093973,1.8671794054482358,51.48635207574718,69.16646228267248,0.43814369033099676,0.4990476190476191,67.89750000000001,101.5025,12.2,15.6,1.3623451802325737,1.5176230945298337,1.7315764835628502,1.952153319116885
logical_relational,11,11,71.89924406888062,22.987747749877954,72.6171764485753,0.4897712418300654,0.02157085549989403,0.5,89.2,39.182762650033865,78.5,13.8,3.1198290551460235,13.0,1.4662502485555189,0.15435882469966097,1.4654404096692413,1.8832618016616784,0.2510343556197126,1.8197287360827434,58.732565855456265,85.14500955586313,0.47454248366013074,0.5,69.9,112.205,12.2,15.6,1.3830035901960855,1.5596346501669658,1.7496846803045918,2.038193349552457
minimal_pair,8,0,54.54037261691813,20.23612813838648,46.463025048956894,0.49952380952380954,0.0015058465048420966,0.5,63.9,20.695946999889188,55.0,11.7,1.766981104093143,11.0,1.3999574770949033,0.09517463834301888,1.3801753412593496,1.8484738016896525,0.16181906521923722,1.8431043391928428,42.8806279684418,66.36528751277552,0.49857142857142855,0.5,52.3,76.7,10.7,12.8,1.3516214176160517,1.461283577375409,1.7534534596422588,1.9479778948003743
minimal_pair,8,1,45.71080988282546,13.274957689038978,42.036044051819246,0.458009768009768,0.017092703982745597,0.45854700854700847,58.4,18.13039191829871,51.0,11.7,1.766981104093143,11.0,1.1585046086086128,0.15125718518177184,1.1363887194130156,1.4223952257193901,0.29119695296574544,1.3717836398337422,38.56083200410613,53.699768464528134,0.44766683316683303,0.4670444832944832,48.1,68.91,10.7,12.8,1.0716101536723701,1.248242991443981,1.2512559212583543,1.5916081947272782
minimal_pair,8,2,52.189994497754014,14.329834813616754,47.65568294947199,0.4962204462204462,0.007619613918498422,0.5,63.3,19.765570514856833,55.0,11.7,1.766981104093143,11.0,1.3970195799553244,0.14272682111180565,1.4033477932214737,1.7406787854392225,0.21575558110227183,1.7763282120393447,43.967340195023056,60.56715313179444,0.4908175158175158,0.499375,52.2,75.10249999999999,10.7,12.8,1.3132512965124064,1.4831008764675204,1.614755653778202,1.8693493616520822
minimal_pair,8,3,53.949325403098634,16.627528525053975,50.24896199573028,0.4949877899877899,0.005450173553108579,0.4962121212121212,63.3,20.477901368168673,55.0,11.7,1.766981104093143,11.0,1.3587738832052996,0.15059936887856912,1.3775019645690918,1.682600589367146,0.25818903114897906,1.7539751053341586,44.4457912407108,63.86202404033835,0.4914835164835164,0.4981313131313131,51.8,75.9025,10.7,12.8,1.2671300244849135,1.4443000069306826,1.518905687561449,1.8270847643068409
minimal_pair,8,4,41.064792198543316,11.501118895471787,43.106495219150155,0.446956376956377,0.04495320893917328,0.47070707070707074,55.7,12.561404733901734,54.0,11.7,1.766981104093143,11.0,1.100651622420345,0.0737604393414857,1.0868019393748707,1.6457443255847317,0.28738509590872957,1.5879459381301886,33.26112131956745,46.75652091759028,0.41865920190920186,0.4719217171717172,48.597500000000004,62.904999999999994,10.7,12.8,1.0591336519803645,1.1449113751557187,1.4856958914443974,1.8086028855794618
minimal_pair,8,5,42.955870055620835,14.37958365459215,46.86342511375593,0.4676101676101676,0.036355571358648954,0.4808080808080808,58.7,15.041054927541927,55.0,11.7,1.766981104093143,11.0,1.2695795004395154,0.08839338804758377,1.2521817410985627,1.9027743126311776,0.2745390349072752,1.797825615285285,33.90370383222501,50.34512564918539,0.4446953046953047,0.48737373737373735,50.294999999999995,67.6,10.7,12.8,1.2177364107990507,1.3211975399680904,1.7508650501262248,2.064356831883229
minimal_pair,8,6,47.66122071753829,15.802959484600565,41.82294647649586,0.46924686424686424,0.01870391147253723,0.47525252525252526,59.7,18.012649876005348,52.5,11.7,1.766981104093143,11.0,1.2089743984849144,0.14717884872023484,1.1753962188959122,1.4380031810475449,0.27927881399593757,1.3827801162933107,38.8608570981464,57.66900482461673,0.45748971861471865,0.47868697968697965,49.4,70.10499999999999,10.7,12.8,1.1234743531585818,1.2932985185185366,1.2656669154595857,1.5964395649122607
minimal_pair,8,7,22.073575299430672,12.499400315500822,22.75749924203018,0.38588356088356085,0.05770992221466914,0.4,47.4,8.248905651323964,44.5,11.7,1.766981104093143,11.0,0.8713046983765178,0.04293247373268272,0.8655452052752177,1.5564167742439667,0.17877009497076463,1.5358098452657638,14.77121661375654,29.39248744630128,0.3494966561216561,0.41672551060051055,42.5,52.3,10.7,12.8,0.8438690259004205,0.8960716942961128,1.444516198654719,1.6585356958545066
minimal_pair,8,8,57.504483384713296,14.391018820067345,55.179454693371625,0.49721611721611725,0.0048046048966000985,0.5,63.5,20.189381147303923,55.0,11.7,1.766981104093143,11.0,1.341595454173131,0.1439712703046479,1.32350377982313,1.6848192198389078,0.22671905045552374,1.682571458129809,48.07163919088919,66.10604362215925,0.49424542124542126,0.5,52.2,75.9025,10.7,12.8,1.2573500372641768,1.4276610757551755,1.5416236557028955,1.8174325010379666
minimal_pair,8,9,51.38964689717005,17.180372434808643,46.12209469335343,0.4988888888888889,0.0035136418446315393,0.5,63.9,21.015602669339643,55.0,11.7,1.766981104093143,11.0,1.41791998433642,0.1286521131211379,1.408828637816689,1.81454701987145,0.1629764149272253,1.8495352163605818,41.28807681573262,61.66052465609159,0.4966666666666667,0.5,52.097500000000004,76.8025,10.7,12.8,1.3428365195310779,1.494363587307055,1.7164221498488,1.9085455905072197
minimal_pair,8,10,52.795968385056234,15.894175526873733,46.1116925853503,0.49748418248418247,0.004486275503752071,0.5,63.6,20.543720316545503,55.0,11.7,1.766981104093143,11.0,1.403655001423192,0.13600862215465798,1.3942619740962985,1.7696531628205707,0.2281865409990264,1.7759019077853835,44.16094050566899,62.543974123330145,0.4946386946386946,0.4995357142857143,52.1,76.205,10.7,12.8,1.321884652690153,1.4838229449515252,1.6151403665856756,1.901871157754214
minimal_pair,8,11,52.96958053522483,14.898042737197178,50.06230051537433,0.4783627483627484,0.017123994515038963,0.4797979797979798,61.0,19.316084259267225,54.0,11.7,1.766981104093143,11.0,1.2790416869970707,0.15315408315081075,1.245744582378503,1.4943201094525471,0.2871677012588318,1.4752563049329286,45.03755761038188,61.77924811176416,0.46842735042735045,0.4872871572871573,50.097500000000004,72.7,10.7,12.8,1.186471418045085,1.3661707499038285,1.3177688080187329,1.658020947174511
minimal_pair,11,0,47.76823849703728,15.518135259385112,41.38789929005005,0.5,0.0,0.5,64.0,20.912516188477497,55.0,11.7,1.766981104093143,11.0,1.4806720940116533,0.13262621227410032,1.4457788318395615,1.8695888774015625,0.16188958330237943,1.832714164993512,39.16350480370933,57.438222765582324,0.5,0.5,52.3,76.9025,10.7,12.8,1.4047422458730088,1.5576847374392793,1.7734629457351923,1.9668470976885557
minimal_pair,11,1,50.879293925415354,15.729487537333114,43.74233100080438,0.49824175824175826,0.004165028279724402,0.5,63.7,20.553723642093555,55.0,11.7,1.766981104093143,11.0,1.4193962006101017,0.13409613780556484,1.4092552548105066,1.7746783031941937,0.1220696763801046,1.76999967876567,42.12272803591369,60.227026484810644,0.4956776556776557,0.5,52.2,76.30499999999999,10.7,12.8,1.3408216690296821,1.493759126842409,1.701487031549586,1.8461020436458757
minimal_pair,11,2,58.21808953311959,18.379616866993967,50.83175789045845,0.4954639804639805,0.005215149669740575,0.4976190476190476,63.4,20.694604771936735,55.0,11.7,1.766981104093143,11.0,1.294153975651424,0.13339453791283382,1.2909822588165603,1.4484718057619275,0.20286401492794812,1.508702214851436,48.50685450121211,69.05452389016266,0.49226436063936063,0.4982900432900433,51.8,76.2,10.7,12.8,1.2120792583179851,1.3706267764539795,1.3227229404860903,1.55874664033637
minimal_pair,11,3,53.753337398578495,20.203634872415154,48.08989458111651,0.4964835164835165,0.008330056559448785,0.5,63.4,20.211108056929707,55.0,11.7,1.766981104093143,11.0,1.389911339644329,0.09074250108024151,1.3898040473461153,1.8136567677151496,0.1684456427195903,1.7755423041121063,42.98620613006338,65.78450316816028,0.4913553113553113,0.5,52.0,75.7025,10.7,12.8,1.3369003557551005,1.4440725124090437,1.7188259525488396,1.9087273542485985
minimal_pair,11,4,52.21124574112032,16.89080267918257,43.9798559830741,0.4990476190476191,0.0030116930096841933,0.5,63.8,20.481970391324932,55.0,11.7,1.766981104093143,11.0,1.4264660735791392,0.12250401643335283,1.41298169195652,1.765739581393018,0.18653836155701975,1.776216059279938,43.227579505544824,62.23162345467576,0.49714285714285716,0.5,52.3,76.4025,10.7,12.8,1.348726284611255,1.4981079235678094,1.6357682362420518,1.8735257135179109
minimal_pair,11,5,55.57566389164516,16.187236083404407,48.50951439906775,0.49312742812742816,0.00787144462608159,0.4954545454545455,63.2,21.05970349057914,54.5,11.7,1.766981104093143,11.0,1.3516534859845133,0.14528695209067705,1.3225945651531221,1.6397963678253231,0.21816895158194557,1.6655015993552307,46.901666890003156,65.95860563693377,0.4882726301476301,0.4972853535353535,51.5,76.10749999999999,10.7,12.8,1.2642020341555276,1.434894641926794,1.4888147482899925,1.759219212802066
minimal_pair,11,6,59.05377389716521,17.662105045653735,53.82699546772308,0.4976068376068376,0.005061291849846733,0.5,63.7,20.875557211458784,55.0,11.7,1.766981104093143,11.0,1.289170696938927,0.13257034914459953,1.2609865207563749,1.4475596672159186,0.20371352842116372,1.3919402729259667,49.210152025182026,69.10235373939973,0.49410256410256415,0.5,52.0,76.5075,10.7,12.8,1.2187665910321204,1.3746802526022008,1.3294692441613647,1.5872613490243426
minimal_pair,11,7,53.39064837332029,16.051277642808092,48.80461887860051,0.5,0.0,0.5,64.0,20.912516188477497,55.0,11.7,1.766981104093143,11.0,1.3999945988605735,0.1404254921994985,1.330321380164888,1.7218608548199064,0.18914683702652127,1.6559371947431987,43.81605406412251,63.45249474943497,0.5,0.5,52.3,76.9025,10.7,12.8,1.3245589966163531,1.4818377462407757,1.6129264052161465,1.8342606413748554
minimal_pair,11,8,57.39250416193263,17.14572487761176,51.121883179084165,0.4948601398601398,0.00931695699365082,0.5,63.3,20.74206675655378,55.0,11.7,1.766981104093143,11.0,1.335915082893304,0.15130605622738819,1.3097407162189483,1.7311756019083007,0.32710474532380746,1.7279187117047372,48.10351918053249,67.93719302879035,0.4886710372960372,0.5,51.8,76.2,10.7,12.8,1.251301283762687,1.425881001983017,1.5377162958546289,1.91491609064246
minimal_pair,11,9,56.1470991572596,18.31799553026186,50.6356660428915,0.49363247863247867,0.011541890384273461,0.5,63.3,21.1294949195563,55.0,11.7,1.766981104093143,11.0,1.3262451290318804,0.13232612878623418,1.3005972743034362,1.5842759003766154,0.18362990451965425,1.5747100055091225,45.67133214037212,67.74687766836786,0.48555555555555563,0.5,51.4,76.30499999999999,10.7,12.8,1.2504278667537982,1.400348594656023,1.4782521496813696,1.6890803384527304
minimal_pair,11,10,47.5722842195357,21.994647598263676,46.97619001643713,0.4790442890442891,0.027579309083021267,0.5,61.5,21.313793134441784,55.0,11.7,1.766981104093143,11.0,1.3308152780794404,0.1444639268063071,1.3113591087361178,1.6830853750113668,0.2002054410227528,1.6373699773539112,34.610616852324895,61.25623266358517,0.46243065268065264,0.49444444444444446,49.794999999999995,74.4,10.7,12.8,1.2442701543499834,1.4140233326525915,1.5642789260558088,1.8063162740053944
minimal_pair,11,11,52.61955009880448,16.786541873331533,49.23305918755088,0.4917959817959818,0.0127555988974036,0.5,62.8,20.087585995114274,55.0,11.7,1.766981104093143,11.0,1.3521491366272855,0.11907103483275511,1.3688039696878858,1.787405360739341,0.13836555842390272,1.7470425207123386,43.75462718866283,62.889921457291635,0.4839938394938395,0.4981915584415585,51.4975,75.1,10.7,12.8,1.2721836907200066,1.4221664946192838,1.7075466556828014,1.880827315595159
semantic_abstract,8,0,33.70859493107351,3.584252453942733,34.62295004076011,0.4988888888888889,0.0035136418446315492,0.5,42.2,4.289522117905444,45.0,9.7,0.48304589153964805,10.0,1.2796133755395809,0.06613541552166508,1.2969625062412686,1.6450282574818516,0.09879995003210774,1.6856099967346383,31.466229015410214,35.67086140059443,0.4966666666666667,0.5,39.6,44.7,9.4,10.0,1.2398760104893396,1.3137084422508873,1.5858327360305693,1.6959145683547059
semantic_abstract,8,1,30.63640360111993,14.321306714609722,33.50181826311322,0.4772222222222222,0.01997941327297954,0.48194444444444445,40.3,3.7727090178455756,42.0,9.7,0.48304589153964805,10.0,1.069605256492893,0.07086836439016916,1.093336740301715,1.290099790488141,0.12294044588237281,1.2668496877791098,21.543296390003302,38.54414861321865,0.46416666666666667,0.48861805555555554,38.0,42.4,9.4,10.0,1.0244031505162516,1.1100152190753982,1.2154882745950581,1.367152295815841
semantic_abstract,8,2,33.19655989515868,4.716240201127051,34.80444794194803,0.5,0.0,0.5,42.3,4.347413023856831,45.0,9.7,0.48304589153964805,10.0,1.287824558466673,0.042059627862353975,1.2906394468413458,1.657146962822715,0.10367090950045872,1.6793551214856781,30.379688516358687,35.67692845239352,0.5,0.5,39.6,45.0,9.4,10.0,1.2637205482646823,1.3102928387249508,1.5955086172935606,1.7093520140277845
semantic_abstract,8,3,38.09475352661297,3.6340221580240963,37.5787540794705,0.49777777777777776,0.0046848557928420315,0.5,42.1,4.228212125447086,44.5,9.7,0.48304589153964805,10.0,1.2152304012328385,0.06889054124676838,1.223144378927019,1.513045258061182,0.11209405666101861,1.5061126571114343,36.09541342946308,40.38146924404452,0.49444444444444446,0.5,39.5,44.5,9.4,10.0,1.1763236124037455,1.2529341577324602,1.4531180124977927,1.5760253798068133
semantic_abstract,8,4,44.40089419480195,13.106552342327193,46.445028348046094,0.48638888888888887,0.018723403633458296,0.49444444444444446,41.1,4.067486256208426,42.5,9.7,0.48304589153964805,10.0,1.0191078220804533,0.07680348074389982,1.0435582672556243,1.4313424347487749,0.16165716827768703,1.5105259137875588,35.30543214627422,51.23057657171352,0.4752569444444444,0.49527777777777776,38.7,43.4,9.4,10.0,0.9706543816667464,1.06414777988361,1.3254467754958008,1.5184717204919993
semantic_abstract,8,5,37.05720006316796,4.47865475584601,37.50888442693412,0.4988888888888889,0.0035136418446315492,0.5,42.2,4.289522117905444,45.0,9.7,0.48304589153964805,10.0,1.209504454748498,0.07099394451037118,1.245924515856637,1.502612005178885,0.16372841772849256,1.5473381528819927,34.513701927971866,39.77703270885497,0.4966666666666667,0.5,39.6,44.7,9.4,10.0,1.1702328195112446,1.2491743435296747,1.4048011263015916,1.5847168787629593
