prompt_id,prompt_class,prompt_subtype,pair_id,prompt_text,layer,mean_forman_curvature_mean,mean_forman_curvature_std,density_mean,density_std,n_edges_mean,n_edges_std,lcc_size_mean,lcc_size_std,row_entropy_mean_mean,row_entropy_mean_std,avg_shortest_path_lcc_mean,avg_shortest_path_lcc_std
A01,descriptive_baseline,scene,,The tall man walked his big dog across the green city park.,0,25.771538199159405,37.58333881224734,0.3874458874458874,0.12917660868768302,51.142857142857146,17.051312346774154,12.0,0.0,1.0525369520311232,0.4745324508142918,1.5243097731957331,0.6408605062018276
A01,descriptive_baseline,scene,,The tall man walked his big dog across the green city park.,8,39.98106855470066,27.206668257192288,0.4053030303030303,0.10390542575285928,51.357142857142854,18.628378445707064,11.428571428571429,2.138089935299395,0.9999994603512681,0.41812506780883324,1.4420249999883425,0.5808128992145818
A01,descriptive_baseline,scene,,The tall man walked his big dog across the green city park.,15,47.87474769231181,31.915745614117657,0.461038961038961,0.08672669073102729,60.857142857142854,11.447923176495598,12.0,0.0,1.2482601017146917,0.3284509140985576,1.6926481730363814,0.4337312915065637
A01,descriptive_baseline,scene,,The tall man walked his big dog across the green city park.,23,26.023919173075456,52.281655374886164,0.4063852813852814,0.08656109307149445,53.642857142857146,11.426064285437267,12.0,0.0,0.8993240950943588,0.2830142549536822,1.0511671051423512,0.42877719824475535
A02,descriptive_baseline,scene,,The bright child carried a red kite across the empty field.,0,19.042365151509188,38.444236088085255,0.38636363636363635,0.13586154651701926,42.5,14.944770116872116,11.0,0.0,0.933563450404576,0.43951999384839374,1.2901940691135745,0.6186232046046355
A02,descriptive_baseline,scene,,The bright child carried a red kite across the empty field.,8,29.64403181001666,24.29183053211838,0.41818181818181815,0.10909090909090909,44.714285714285715,15.284122336738724,10.571428571428571,1.6035674514745464,1.0050672258649553,0.40818592411692867,1.3758912133216779,0.544433628108575
A02,descriptive_baseline,scene,,The bright child carried a red kite across the empty field.,15,43.97963124824071,22.322918133155515,0.47337662337662334,0.0867191274498401,52.07142857142857,9.53910401948241,11.0,0.0,1.2314365931919642,0.30296991566450954,1.5587403610106254,0.40344969654134755
A02,descriptive_baseline,scene,,The bright child carried a red kite across the empty field.,23,29.98140733989727,40.139739606820264,0.422077922077922,0.07182254441156075,46.42857142857143,7.90047988527168,11.0,0.0,0.8897882870265416,0.1683812454363645,1.0923557576748757,0.2400161021653773
A03,descriptive_baseline,scene,,The old woman placed a warm loaf beside the wooden table.,0,12.350478204600535,48.785779650049776,0.39155844155844155,0.12209572212780767,43.07142857142857,13.43052943405884,11.0,0.0,0.9508168901715959,0.43007185911387674,1.31192856148824,0.6174074182069339
A03,descriptive_baseline,scene,,The old woman placed a warm loaf beside the wooden table.,8,27.587226398618842,25.445174161354178,0.41623376623376623,0.10674509157957922,44.5,15.06268951364979,10.571428571428571,1.6035674514745464,0.9742958613804408,0.38929794649600113,1.3233812992181304,0.5688822641414895
A03,descriptive_baseline,scene,,The old woman placed a warm loaf beside the wooden table.,15,42.86331237553371,31.20081077332283,0.4714285714285714,0.08368933734785675,51.857142857142854,9.20582710826424,11.0,0.0,1.181986781529018,0.2882874894160629,1.493683303254087,0.3752877600557508
A03,descriptive_baseline,scene,,The old woman placed a warm loaf beside the wooden table.,23,25.442759576161766,38.13705993481519,0.411038961038961,0.06952555329571489,45.214285714285715,7.647810862528636,11.0,0.0,0.8654275349208287,0.203050319839226,1.1341858039309967,0.28123946486906926
A04,descriptive_baseline,scene,,The young artist sketched a blue bird beside the quiet river.,0,28.634639544974767,41.572885564108645,0.3852813852813853,0.12200560297828307,50.857142857142854,16.104739593133363,12.0,0.0,1.001271879518187,0.4363967525312675,1.4167027863414716,0.6137745500404452
A04,descriptive_baseline,scene,,The young artist sketched a blue bird beside the quiet river.,8,32.40770619475737,24.734815309539282,0.38852813852813856,0.12281963528660854,51.285714285714285,16.212191857832327,12.0,0.0,1.0215921773538963,0.4163756993724961,1.4870455339557027,0.5841058490433747
A04,descriptive_baseline,scene,,The young artist sketched a blue bird beside the quiet river.,15,45.61070346708375,29.55583973754991,0.45779220779220775,0.08722702025805146,60.42857142857143,11.51396667406279,12.0,0.0,1.2174627130681819,0.30831831637055335,1.8024308591809164,0.4379437753478675
A04,descriptive_baseline,scene,,The young artist sketched a blue bird beside the quiet river.,23,16.09957200687475,39.54973515237801,0.35714285714285715,0.08682844000512419,47.142857142857146,11.461354080676392,12.0,0.0,0.8139562730665331,0.22136909812806232,1.133636141137533,0.3010703316793037
A05,descriptive_baseline,scene,,The tired farmer pushed a small cart along the dusty road.,0,19.36856870914308,40.14640467264042,0.4012987012987013,0.11879117476585664,44.142857142857146,13.067029224244228,11.0,0.0,0.9534442901611327,0.4197971838244377,1.2940644860632786,0.5735285657936176
A05,descriptive_baseline,scene,,The tired farmer pushed a small cart along the dusty road.,8,7.715426582948457,104.88173859989382,0.41926406926406923,0.11950787425690718,45.92857142857143,13.646438169913596,10.928571428571429,0.2672612419124242,1.0019627162388394,0.37930852532231296,1.367677831494137,0.5550661105833791
A05,descriptive_baseline,scene,,The tired farmer pushed a small cart along the dusty road.,15,42.98375264320707,30.778346926272654,0.4707792207792208,0.08363777525629734,51.785714285714285,9.200155278192709,11.0,0.0,1.1669041224888392,0.28863420571947596,1.4279281459449678,0.42569754954513384
A05,descriptive_baseline,scene,,The tired farmer pushed a small cart along the dusty road.,23,32.99641551150613,33.08146417568772,0.4175324675324675,0.06844604147758657,45.92857142857143,7.529064562534523,11.0,0.0,0.880401611328125,0.2135818685092996,1.0901074225114535,0.309304759524267
A06,descriptive_baseline,scene,,The calm sailor watched the gray waves beyond the narrow dock.,0,15.275929975142365,38.83476398932487,0.3837662337662337,0.13179664986566034,42.214285714285715,14.497631485222637,11.0,0.0,0.9346165520804268,0.4281170261946974,1.2886978716380164,0.5723221533011154
A06,descriptive_baseline,scene,,The calm sailor watched the gray waves beyond the narrow dock.,8,11.699755995657464,57.597272250891955,0.40438311688311684,0.11946075160604115,44.0,14.416870459505205,10.785714285714286,0.8017837257372731,0.9962216124242665,0.4118853293350187,1.552619409713077,0.3826194057655621
A06,descriptive_baseline,scene,,The calm sailor watched the gray waves beyond the narrow dock.,15,40.162117775614206,21.73031517813734,0.4577922077922078,0.08412498971884465,50.357142857142854,9.253748869072908,11.0,0.0,1.1388872419084823,0.28675361816293954,1.508956112440112,0.39816950749192437
A06,descriptive_baseline,scene,,The calm sailor watched the gray waves beyond the narrow dock.,23,-14.099535752156081,45.993526958687355,0.3357142857142857,0.09328805376567915,36.92857142857143,10.261685914224708,11.0,0.0,0.6685005732945033,0.2496690898098342,0.7428199704164978,0.3377929106621931
A07,descriptive_baseline,scene,,The careful baker stirred the sweet cream inside the copper bowl.,0,14.712580212506067,44.26491009574586,0.39155844155844155,0.12052356042217516,43.07142857142857,13.257591646439268,11.0,0.0,0.954946790422712,0.43638121647370687,1.336119606177262,0.59775974683203
A07,descriptive_baseline,scene,,The careful baker stirred the sweet cream inside the copper bowl.,8,19.91032834292628,51.561020323715546,0.41038961038961036,0.12621222215155756,45.0,14.266690630221905,10.928571428571429,0.2672612419124242,0.9960819789341517,0.38859382027344236,1.4012768183123125,0.44625365915096404
A07,descriptive_baseline,scene,,The careful baker stirred the sweet cream inside the copper bowl.,15,40.603193736666704,31.305950963571078,0.46948051948051944,0.08321321527958447,51.642857142857146,9.153453680754291,11.0,0.0,1.1490386962890626,0.281410408215262,1.373541967865707,0.39477327724293587
A07,descriptive_baseline,scene,,The careful baker stirred the sweet cream inside the copper bowl.,23,9.847289243624918,26.764230400451083,0.3675324675324675,0.0778537829251538,40.42857142857143,8.563916121766919,11.0,0.0,0.7553875514439173,0.19836679519762074,0.9319161204423531,0.20086421331943036
A08,descriptive_baseline,scene,,The lonely student opened a worn book beneath the yellow lamp.,0,7.928897687177149,50.10106245796608,0.39740259740259737,0.11649842343479055,43.714285714285715,12.81482657782696,11.0,0.0,0.9719757080078125,0.41964201882711405,1.355168182953431,0.5770792289101232
A08,descriptive_baseline,scene,,The lonely student opened a worn book beneath the yellow lamp.,8,20.78644183913853,40.40855408991495,0.4151515151515151,0.114684367119477,44.857142857142854,14.69619073018658,10.714285714285714,1.069044967649698,1.0166257828000993,0.40770739256728517,1.4215193359402438,0.5637584237071324
A08,descriptive_baseline,scene,,The lonely student opened a worn book beneath the yellow lamp.,15,38.753594474447326,31.943802939123383,0.461038961038961,0.08227754275816286,50.714285714285715,9.050529703397913,11.0,0.0,1.190956333705357,0.28590195499661536,1.5566444571010893,0.3833530836253677
A08,descriptive_baseline,scene,,The lonely student opened a worn book beneath the yellow lamp.,23,24.22908122509381,53.79325657357691,0.39155844155844155,0.09260407870983443,43.07142857142857,10.186448658081789,11.0,0.0,0.8363607883453369,0.26746934571362996,1.0938351079628252,0.34242349467381467
A09,descriptive_baseline,scene,,The quiet doctor carried a black case through the narrow hall.,0,19.76012288816794,40.5375072105854,0.39220779220779217,0.1336017339107871,43.142857142857146,14.696190730186581,11.0,0.0,0.9361763000488281,0.42277551118845275,1.2638795235072025,0.6192431782183994
A09,descriptive_baseline,scene,,The quiet doctor carried a black case through the narrow hall.,8,29.63593238779679,24.033719431802094,0.4229437229437229,0.11378600425991145,45.57142857142857,15.072717511676956,10.642857142857142,1.336306209562122,1.0308114188058035,0.4218466315136217,1.4295761878723032,0.5678909743830882
A09,descriptive_baseline,scene,,The quiet doctor carried a black case through the narrow hall.,15,41.98485505179205,21.552087325584925,0.4662337662337662,0.0854611343560549,51.285714285714285,9.400724779166039,11.0,0.0,1.2108389718191965,0.28738551254298306,1.5670692949082656,0.3771370034230433
A09,descriptive_baseline,scene,,The quiet doctor carried a black case through the narrow hall.,23,11.5172503864783,28.599448877876757,0.3675324675324675,0.06920806093835176,40.42857142857143,7.612886703218691,11.0,0.0,0.8415064947945731,0.1600367136834339,1.1870194271154657,0.2001408691484326
A10,descriptive_baseline,scene,,The eager runner crossed the long bridge above the shallow creek.,0,16.924618044302548,36.644468348752376,0.39155844155844155,0.1297689415985758,43.07142857142857,14.274583575843334,11.0,0.0,0.9578322819301059,0.43297378367034517,1.3393887120872676,0.5686068545800106
A10,descriptive_baseline,scene,,The eager runner crossed the long bridge above the shallow creek.,8,10.614419555744224,38.596903866468395,0.4045454545454545,0.10289824252785389,43.357142857142854,14.205129858108103,10.642857142857142,1.336306209562122,0.9631500244140625,0.3660797965181638,1.3618860353716653,0.49250146619502305
A10,descriptive_baseline,scene,,The eager runner crossed the long bridge above the shallow creek.,15,27.98010037472169,22.536836174551166,0.4396103896103896,0.0831367827077604,48.357142857142854,9.145046097853642,11.0,0.0,1.0881112234933037,0.2861830605988354,1.5098165287995293,0.39251778826083483
A10,descriptive_baseline,scene,,The eager runner crossed the long bridge above the shallow creek.,23,28.180198733946444,28.837137470830942,0.42597402597402595,0.06544455468207565,46.857142857142854,7.198901015028323,11.0,0.0,0.9518712588718959,0.1990540829731669,1.225199346634069,0.2437073504241686
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",0,19.103269213749446,45.62271319667393,0.3695887445887446,0.13756202796174496,48.785714285714285,18.15818769095033,12.0,0.0,0.9249589350316432,0.444322463740407,1.2580164367572397,0.5590783868633615
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",8,28.502396536179038,36.36559295650565,0.38690476190476186,0.11876404181243119,51.07142857142857,15.676853519240916,12.0,0.0,1.0410239479758523,0.36121843462581266,1.5726290366546831,0.4414176108924472
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",15,47.103757828602646,21.623970430544666,0.4518398268398268,0.08615211198490219,59.642857142857146,11.372078782007089,12.0,0.0,1.1974431818181819,0.2922393366229845,1.5500364830093531,0.40608079385404916
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",23,34.421154733532,32.99279393702302,0.43181818181818177,0.06872999012071339,57.0,9.072358695934168,12.0,0.0,1.132400066821606,0.24326666270477684,1.4602392606283117,0.35657157839917375
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",0,16.210195822062452,41.475762597371684,0.3714285714285714,0.1319739683658078,40.857142857142854,14.517136520238857,11.0,0.0,0.8577405657087054,0.4303793760227321,1.1043137163365804,0.5483112351644764
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",8,19.537505961216375,44.63381238684359,0.4181818181818181,0.11510243095697839,46.0,12.661267405267623,11.0,0.0,1.0279094877697172,0.36252753977315616,1.5522235681564787,0.351665688256962
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",15,33.72731004559474,23.09260494907868,0.44805194805194803,0.08289336829731402,49.285714285714285,9.118270512704541,11.0,0.0,1.1304630824497768,0.27811336826286137,1.4494571202425683,0.391011573190391
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",23,32.12416063516523,35.15177859090544,0.46688311688311684,0.05199236371837761,51.357142857142854,5.719160009021536,11.0,0.0,1.1891645159040178,0.19982469099069017,1.4816691032746458,0.29451926836822895
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",0,1.833299490433447,40.97791964809869,0.3694805194805194,0.12957984540965808,40.642857142857146,14.253782995062387,11.0,0.0,0.8724326814923967,0.4327701830112185,1.174797574981293,0.5756217325598312
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",8,8.641528516187213,57.983149099567996,0.3902597402597402,0.11159505201967433,42.92857142857143,12.275455722164175,11.0,0.0,0.971901501928057,0.3216423901876886,1.4468492488200975,0.39384458717438964
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",15,38.31052477901984,26.67977025541889,0.44610389610389606,0.08939041177843655,49.07142857142857,9.832945295628019,11.0,0.0,1.1054338727678572,0.28321233026563625,1.4433128921961706,0.405714018026134
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",23,29.942643489744114,35.23192025534684,0.45454545454545453,0.06358639396738072,50.0,6.99450333641188,11.0,0.0,1.0827013288225447,0.19125886602793515,1.3178584149433967,0.28250026097068526
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",0,42.568996207114516,61.49389242707954,0.33870214752567696,0.13549960436636527,103.64285714285714,41.46287893610777,18.0,0.0,1.18139650040314,0.5542816088501291,1.8236320100453909,0.6570357386792705
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",8,36.88975366853102,93.79120922159835,0.3284313725490196,0.11671288515312793,100.5,35.71414285685714,18.0,0.0,1.2185548395001924,0.42892337613723464,2.1628655584865215,0.4523067563675459
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",15,74.50344059292084,34.96819663276,0.4028944911297852,0.09707442637585291,123.28571428571429,29.70477447101099,18.0,0.0,1.447110216156775,0.3640770782061474,2.0653905663167587,0.4250923543100571
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",23,48.266381206326564,33.04757057223831,0.38048552754435105,0.05223593297712427,116.42857142857143,15.984195491000024,18.0,0.0,1.4409118460006074,0.19565138420306485,1.8958432316944394,0.2423294523636182
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",0,18.881434118915326,46.55506978346466,0.3404761904761905,0.13056719908294315,71.5,27.41911180741806,15.0,0.0,1.0490740172717037,0.4648595639797649,1.5469373355079583,0.5874555452516728
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",8,21.87884819667414,69.44626734034163,0.3507587650444793,0.11688401409668775,73.42857142857143,25.055981277974283,14.928571428571429,0.2672612419124242,1.1273007555072811,0.3952495366764608,1.7932689233277295,0.5292910713681204
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",15,66.15291382951914,27.08400321060847,0.4370748299319728,0.09171465032941288,91.78571428571429,19.260076569176704,15.0,0.0,1.3791370002590881,0.33768872807844824,1.8643797526457233,0.44901155487124517
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",23,46.11244607972384,29.60471738731505,0.40646258503401356,0.05157918330303483,85.35714285714286,10.831628493637316,15.0,0.0,1.220925759296028,0.19325639544326226,1.3513020623420977,0.3109666062746863
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",0,7.949945114263119,68.5545470057175,0.33673469387755095,0.13625808777164286,61.285714285714285,24.798971974439002,14.0,0.0,1.0141774009872269,0.4878914306395154,1.549353399327344,0.581406414719319
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",8,18.02687883869488,59.89864620832352,0.35825484039769756,0.11833029360451328,65.0,22.00349622568755,13.928571428571429,0.2672612419124242,1.060357900766226,0.4065407326879096,1.6655369786682959,0.6667918039660888
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",15,59.15855382860257,27.009590322277056,0.44191522762951335,0.09266310150712445,80.42857142857143,16.86468447429665,14.0,0.0,1.3642437274639423,0.333453464649664,1.8514405991103806,0.43063112302653245
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",23,38.23292756838795,35.41349271326667,0.391679748822606,0.05662801145681844,71.28571428571429,10.30629808514096,14.0,0.0,1.06875241457761,0.20097274342333452,1.1531949975521372,0.32594275701515824
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",0,15.432869730021343,44.36360332405569,0.3662337662337662,0.1199400449625328,40.285714285714285,13.193404945878605,11.0,0.0,0.8399500165666852,0.3909378642906827,1.1071557137514945,0.4938452496496588
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",8,6.227005470261466,69.43845210077869,0.40259740259740256,0.11556701594277234,44.285714285714285,12.712371753704955,11.0,0.0,1.0067286900111607,0.3559192449655787,1.4713709622594062,0.5085049120981365
